pedido_id,data_pedido,horario_pedido,restaurante,categoria,cidade,valor_pedido,tempo_entrega_min,avaliacao,metodo_pagamento,status
4620,2026-05-07,23:43,Açaí Tropical,Açaí,Caucaia,46.11,22.0,3.0,Dinheiro,Entregue
4621,2026-05-14,19:45,Pizza Express,Pizza,Maracanaú,150.51,50.0,2.0,Cartão de crédito,Entregue
4622,2026-01-28,15:55,Pizza Express,Pizza,Fortaleza,30.67,25.0,3.0,Cartão de crédito,Entregue
4623,2026-06-29,22:32,Cantinho da Massa,Massas,Caucaia,161.89,41.0,4.0,Cartão de débito,Entregue
4624,2026-06-22,13:28,Pizza Express,Pizza,Maracanaú,163.31,60.0,3.0,Cartão de crédito,Entregue
4625,2026-01-01,20:26,Tempero Cearense,Saudável,Caucaia,69.64,35.0,1.0,Pix,Entregue
4626,2026-01-02,13:16,Sabor Nordestino,Brasileira,Fortaleza,123.92,65.0,1.0,Dinheiro,Entregue
4627,2026-01-23,17:01,Tempero Cearense,Saudável,Fortaleza,53.01,17.0,1.0,Cartão de crédito,Entregue
4628,2026-04-26,13:34,Sushi Fortaleza,Sushi,Fortaleza,126.35,48.0,1.0,Dinheiro,Entregue
4629,2026-03-04,15:30,Tempero Cearense,Saudável,Caucaia,172.8,42.0,3.0,Cartão de crédito,Entregue
4630,2026-05-26,11:42,Churrasco & Cia,Churrasco,Caucaia,156.93,64.0,4.0,Cartão de crédito,Entregue
4631,2026-04-23,18:52,Burger House,Hambúrguer,Caucaia,32.02,41.0,3.0,Cartão de débito,Entregue
4632,2026-06-26,12:19,Pizza Express,Pizza,Fortaleza,60.56,45.0,3.0,Pix,Entregue
4633,2026-04-22,12:17,Burger House,Hambúrguer,Eusébio,56.61,68.0,1.0,Dinheiro,Entregue
4634,2026-03-17,12:47,Pizza Express,Pizza,Fortaleza,87.64,47.0,3.0,Dinheiro,Entregue
4635,2026-05-13,22:38,Churrasco & Cia,Churrasco,Fortaleza,120.47,36.0,5.0,Cartão de débito,Entregue
4636,2026-06-26,16:25,Churrasco & Cia,Churrasco,Eusébio,30.34,63.0,4.0,Pix,Entregue
4637,2026-03-25,13:48,Sushi Fortaleza,Sushi,Fortaleza,171.45,63.0,3.0,Pix,Entregue
4638,2026-01-09,22:20,Cantinho da Massa,Massas,Fortaleza,35.38,28.0,4.0,Cartão de crédito,Entregue
4639,2026-06-14,20:18,Tempero Cearense,Saudável,Eusébio,121.24,63.0,1.0,Dinheiro,Entregue
4640,2026-06-25,10:40,Açaí Tropical,Açaí,Maracanaú,112.26,58.0,3.0,Dinheiro,Entregue
4641,2026-01-14,11:35,Sushi Fortaleza,Sushi,Fortaleza,63.89,59.0,3.0,Pix,Entregue
4642,2026-05-06,14:53,Açaí Tropical,Açaí,Eusébio,58.1,59.0,2.0,Pix,Cancelado
4643,2026-06-17,23:38,Açaí Tropical,Açaí,Eusébio,89.12,53.0,4.0,Cartão de crédito,Entregue
4644,2026-04-20,18:49,Churrasco & Cia,Churrasco,Eusébio,153.78,38.0,2.0,Cartão de crédito,Entregue
4645,2026-06-29,17:51,Churrasco & Cia,Churrasco,Fortaleza,60.66,15.0,5.0,Cartão de débito,Entregue
4646,2026-01-22,21:07,Churrasco & Cia,Churrasco,Maracanaú,109.12,59.0,4.0,Pix,Entregue
4647,2026-06-08,15:10,Sabor Nordestino,Brasileira,Caucaia,135.88,57.0,3.0,Cartão de crédito,Entregue
4648,2026-05-04,19:09,Pizza Express,Pizza,Caucaia,91.51,24.0,4.0,Dinheiro,Entregue
4649,2026-04-12,13:47,Burger House,Hambúrguer,Caucaia,32.31,55.0,1.0,Cartão de crédito,Entregue
4650,2026-03-10,10:51,Tempero Cearense,Saudável,Eusébio,138.35,47.0,5.0,Cartão de crédito,Entregue
4651,2026-05-17,21:47,Sabor Nordestino,Brasileira,Maracanaú,100.37,27.0,1.0,Cartão de crédito,Entregue
4652,2026-06-20,23:07,Açaí Tropical,Açaí,Caucaia,116.43,50.0,2.0,Cartão de débito,Entregue
4653,2026-01-21,12:21,Tempero Cearense,Saudável,Maracanaú,99.74,37.0,1.0,Cartão de débito,Entregue
4654,2026-03-30,22:57,Tempero Cearense,Saudável,Fortaleza,87.94,59.0,4.0,Cartão de crédito,Cancelado
4655,2026-03-08,11:12,Cantinho da Massa,Massas,Eusébio,99.49,60.0,4.0,Cartão de débito,Entregue
4656,2026-03-22,20:31,Sushi Fortaleza,Sushi,Maracanaú,158.07,26.0,1.0,Pix,Entregue
4657,2026-01-04,19:16,Burger House,Hambúrguer,Fortaleza,90.29,30.0,4.0,Pix,Entregue
4658,2026-06-16,18:29,Pizza Express,Pizza,Caucaia,42.96,18.0,3.0,Cartão de débito,Entregue
4659,2026-03-26,13:55,Sabor Nordestino,Brasileira,Caucaia,77.42,69.0,5.0,Dinheiro,Entregue
4660,2026-06-30,19:14,Tempero Cearense,Saudável,Caucaia,127.42,26.0,4.0,Cartão de débito,Entregue
4661,2026-03-31,17:09,Sushi Fortaleza,Sushi,Fortaleza,87.56,58.0,1.0,Cartão de débito,Entregue
4662,2026-01-22,13:20,Pizza Express,Pizza,Fortaleza,125.55,55.0,1.0,Cartão de débito,Entregue
4663,2026-01-13,11:01,Açaí Tropical,Açaí,Caucaia,50.04,63.0,1.0,Cartão de débito,Entregue
4664,2026-04-14,19:17,Cantinho da Massa,Massas,Fortaleza,47.28,23.0,2.0,Cartão de débito,Entregue
4665,2026-02-13,10:35,Açaí Tropical,Açaí,Eusébio,103.8,35.0,4.0,Cartão de crédito,Entregue
4666,2026-05-28,14:13,Pizza Express,Pizza,Eusébio,96.81,48.0,3.0,Dinheiro,Cancelado
4667,2026-02-22,17:39,Burger House,Hambúrguer,Fortaleza,56.03,22.0,4.0,Cartão de débito,Entregue
4668,2026-06-16,10:33,Sabor Nordestino,Brasileira,Eusébio,91.42,38.0,1.0,Cartão de débito,Entregue
4669,2026-04-25,23:34,Cantinho da Massa,Massas,Caucaia,134.3,49.0,5.0,Cartão de débito,Entregue
4670,2026-02-20,17:40,Cantinho da Massa,Massas,Maracanaú,162.06,66.0,2.0,Cartão de crédito,Entregue
4671,2026-02-23,17:03,Cantinho da Massa,Massas,Caucaia,83.31,34.0,3.0,Pix,Entregue
4672,2026-04-23,23:31,Sabor Nordestino,Brasileira,Fortaleza,71.34,29.0,3.0,Pix,Entregue
4673,2026-05-10,18:08,Sushi Fortaleza,Sushi,Caucaia,108.28,21.0,1.0,Cartão de crédito,Entregue
4674,2026-02-15,19:41,Sushi Fortaleza,Sushi,Caucaia,29.27,23.0,5.0,Pix,Entregue
4675,2026-06-01,18:48,Burger House,Hambúrguer,Caucaia,102.47,62.0,3.0,Cartão de débito,Entregue
4676,2026-04-06,16:49,Cantinho da Massa,Massas,Fortaleza,71.38,69.0,2.0,Cartão de débito,Entregue
4677,2026-04-25,22:01,Tempero Cearense,Saudável,Maracanaú,86.57,46.0,1.0,Dinheiro,Entregue
4678,2026-03-01,11:06,Pizza Express,Pizza,Maracanaú,131.51,21.0,5.0,Pix,Entregue
4679,2026-02-26,10:38,Sushi Fortaleza,Sushi,Maracanaú,52.89,22.0,2.0,Pix,Entregue
4680,2026-02-28,17:31,Pizza Express,Pizza,Maracanaú,21.35,28.0,4.0,Cartão de débito,Entregue
4681,2026-01-25,22:34,Burger House,Hambúrguer,Fortaleza,163.38,33.0,3.0,Cartão de débito,Entregue
4682,2026-02-06,22:06,Tempero Cearense,Saudável,Eusébio,152.5,43.0,3.0,Cartão de débito,Entregue
4683,2026-05-24,14:59,Açaí Tropical,Açaí,Eusébio,43.59,65.0,3.0,Cartão de crédito,Entregue
4684,2026-03-26,23:08,Sabor Nordestino,Brasileira,Caucaia,134.64,29.0,4.0,Dinheiro,Entregue
4685,2026-01-31,12:01,Açaí Tropical,Açaí,Eusébio,165.04,62.0,1.0,Pix,Entregue
4686,2026-06-19,19:01,Sushi Fortaleza,Sushi,Caucaia,131.25,59.0,3.0,Cartão de crédito,Entregue
4687,2026-05-18,11:36,Tempero Cearense,Saudável,Caucaia,64.43,42.0,3.0,Dinheiro,Cancelado
4688,2026-06-28,21:34,Pizza Express,Pizza,Maracanaú,62.17,26.0,1.0,Pix,Entregue
4689,2026-06-12,15:57,Pizza Express,Pizza,Caucaia,167.72,57.0,3.0,Dinheiro,Entregue
4690,2026-03-13,10:36,Burger House,Hambúrguer,Fortaleza,38.73,40.0,4.0,Pix,Entregue
4691,2026-06-02,20:15,Sabor Nordestino,Brasileira,Fortaleza,31.45,31.0,1.0,Pix,Entregue
4692,2026-03-31,21:40,Sabor Nordestino,Brasileira,Maracanaú,120.81,16.0,5.0,Cartão de crédito,Entregue
4693,2026-03-11,16:22,Cantinho da Massa,Massas,Caucaia,20.89,18.0,1.0,Cartão de crédito,Entregue
4694,2026-01-10,10:18,Tempero Cearense,Saudável,Caucaia,155.88,31.0,5.0,Dinheiro,Entregue
4695,2026-02-24,14:46,Açaí Tropical,Açaí,Caucaia,47.26,41.0,1.0,Pix,Cancelado
4696,2026-05-22,19:38,Burger House,Hambúrguer,Caucaia,83.41,23.0,3.0,Dinheiro,Entregue
4697,2026-01-22,13:33,Sabor Nordestino,Brasileira,Maracanaú,116.39,62.0,1.0,Cartão de crédito,Cancelado
4698,2026-01-29,12:42,Pizza Express,Pizza,Maracanaú,76.46,58.0,3.0,Cartão de crédito,Entregue
4699,2026-01-31,15:36,Churrasco & Cia,Churrasco,Fortaleza,69.32,21.0,3.0,Cartão de crédito,Entregue
4700,2026-01-19,22:31,Cantinho da Massa,Massas,Fortaleza,121.11,58.0,3.0,Dinheiro,Entregue
4701,2026-05-04,23:49,Tempero Cearense,Saudável,Eusébio,150.97,68.0,1.0,Cartão de crédito,Entregue
4702,2026-02-28,22:52,Burger House,Hambúrguer,Eusébio,39.46,44.0,4.0,Dinheiro,Entregue
4703,2026-04-03,14:24,Pizza Express,Pizza,Maracanaú,101.58,33.0,3.0,Dinheiro,Entregue
4704,2026-03-14,15:48,Burger House,Hambúrguer,Caucaia,129.31,20.0,5.0,Cartão de débito,Entregue
4705,2026-01-18,23:05,Sushi Fortaleza,Sushi,Maracanaú,121.23,32.0,3.0,Dinheiro,Entregue
4706,2026-06-02,23:45,Burger House,Hambúrguer,Maracanaú,139.71,35.0,5.0,Cartão de crédito,Entregue
4707,2026-03-10,23:19,Cantinho da Massa,Massas,Fortaleza,162.25,51.0,3.0,Dinheiro,Entregue
4708,2026-05-20,14:57,Tempero Cearense,Saudável,Eusébio,161.12,65.0,5.0,Cartão de débito,Entregue
4709,2026-03-16,18:47,Açaí Tropical,Açaí,Fortaleza,123.04,45.0,2.0,Dinheiro,Entregue
4710,2026-06-13,20:51,Açaí Tropical,Açaí,Maracanaú,148.45,69.0,5.0,Dinheiro,Entregue
4711,2026-04-26,18:02,Churrasco & Cia,Churrasco,Eusébio,63.87,24.0,3.0,Cartão de crédito,Entregue
4712,2026-05-18,17:07,Tempero Cearense,Saudável,Eusébio,155.47,51.0,4.0,Pix,Entregue
4713,2026-04-28,16:27,Tempero Cearense,Saudável,Fortaleza,130.73,20.0,5.0,Cartão de crédito,Entregue
4714,2026-04-04,12:24,Cantinho da Massa,Massas,Eusébio,74.8,57.0,5.0,Cartão de débito,Entregue
4715,2026-04-22,23:37,Açaí Tropical,Açaí,Fortaleza,104.95,37.0,4.0,Dinheiro,Entregue
4716,2026-01-30,10:40,Churrasco & Cia,Churrasco,Maracanaú,137.39,28.0,5.0,Dinheiro,Entregue
4717,2026-06-19,14:54,Cantinho da Massa,Massas,Maracanaú,96.39,45.0,1.0,Pix,Entregue
4718,2026-04-26,23:54,Açaí Tropical,Açaí,Fortaleza,41.56,38.0,1.0,Cartão de crédito,Entregue
4719,2026-03-14,14:39,Cantinho da Massa,Massas,Fortaleza,122.38,65.0,5.0,Pix,Entregue
4720,2026-03-24,12:23,Tempero Cearense,Saudável,Eusébio,98.5,32.0,5.0,Pix,Entregue
4721,2026-03-28,21:42,Açaí Tropical,Açaí,Maracanaú,170.76,63.0,4.0,Cartão de débito,Entregue
4722,2026-03-28,21:17,Burger House,Hambúrguer,Fortaleza,133.37,36.0,1.0,Pix,Cancelado
4723,2026-01-03,20:28,Burger House,Hambúrguer,Maracanaú,168.57,45.0,2.0,Cartão de débito,Entregue
4724,2026-05-27,15:43,Açaí Tropical,Açaí,Fortaleza,171.48,50.0,5.0,Pix,Entregue
4725,2026-02-10,21:56,Tempero Cearense,Saudável,Maracanaú,23.66,41.0,4.0,Cartão de crédito,Entregue
4726,2026-02-17,22:29,Tempero Cearense,Saudável,Caucaia,62.27,26.0,5.0,Pix,Entregue
4727,2026-04-03,10:03,Açaí Tropical,Açaí,Maracanaú,148.31,42.0,3.0,Cartão de débito,Entregue
4728,2026-04-30,20:33,Cantinho da Massa,Massas,Eusébio,64.51,21.0,4.0,Pix,Entregue
4729,2026-01-17,19:07,Tempero Cearense,Saudável,Eusébio,171.18,42.0,5.0,Pix,Entregue
4730,2026-06-25,17:51,Burger House,Hambúrguer,Caucaia,117.18,37.0,1.0,Cartão de crédito,Entregue
4731,2026-01-19,15:27,Açaí Tropical,Açaí,Fortaleza,96.86,47.0,2.0,Cartão de débito,Entregue
4732,2026-06-21,10:01,Pizza Express,Pizza,Eusébio,54.52,69.0,3.0,Cartão de crédito,Entregue
4733,2026-05-03,14:14,Burger House,Hambúrguer,Maracanaú,111.87,60.0,2.0,Pix,Entregue
4734,2026-01-26,18:00,Pizza Express,Pizza,Maracanaú,127.64,55.0,3.0,Cartão de crédito,Entregue
4735,2026-06-27,12:36,Cantinho da Massa,Massas,Maracanaú,164.18,17.0,2.0,Cartão de crédito,Cancelado
4736,2026-05-19,12:35,Açaí Tropical,Açaí,Fortaleza,62.11,37.0,5.0,Pix,Entregue
4737,2026-01-22,20:09,Sabor Nordestino,Brasileira,Eusébio,152.22,51.0,1.0,Pix,Entregue
4738,2026-04-09,16:43,Tempero Cearense,Saudável,Caucaia,44.67,51.0,3.0,Cartão de débito,Entregue
4739,2026-02-23,21:30,Churrasco & Cia,Churrasco,Caucaia,161.86,48.0,5.0,Pix,Entregue
4740,2026-05-02,21:30,Sushi Fortaleza,Sushi,Caucaia,120.45,55.0,3.0,Cartão de crédito,Entregue
4741,2026-01-03,23:46,Burger House,Hambúrguer,Maracanaú,95.98,23.0,1.0,Dinheiro,Entregue
4742,2026-01-20,16:10,Churrasco & Cia,Churrasco,Fortaleza,171.81,36.0,3.0,Cartão de débito,Entregue
4743,2026-04-24,19:38,Burger House,Hambúrguer,Caucaia,157.91,56.0,3.0,Cartão de débito,Entregue
4744,2026-02-06,16:35,Açaí Tropical,Açaí,Maracanaú,114.27,30.0,5.0,Pix,Entregue
4745,2026-01-21,22:10,Tempero Cearense,Saudável,Maracanaú,46.52,46.0,4.0,Pix,Entregue
4746,2026-05-18,16:58,Pizza Express,Pizza,Fortaleza,67.13,43.0,4.0,Cartão de débito,Entregue
4747,2026-06-08,22:24,Churrasco & Cia,Churrasco,Eusébio,153.58,33.0,1.0,Pix,Entregue
4748,2026-01-20,20:32,Sabor Nordestino,Brasileira,Eusébio,22.92,16.0,3.0,Cartão de crédito,Entregue
4749,2026-01-03,17:51,Pizza Express,Pizza,Fortaleza,41.54,64.0,3.0,Cartão de débito,Entregue
4750,2026-03-05,17:03,Burger House,Hambúrguer,Maracanaú,78.31,48.0,1.0,Pix,Entregue
4751,2026-02-26,22:22,Churrasco & Cia,Churrasco,Fortaleza,32.63,28.0,3.0,Cartão de débito,Entregue
4752,2026-06-19,11:01,Pizza Express,Pizza,Caucaia,101.79,38.0,4.0,Dinheiro,Entregue
4753,2026-01-24,23:14,Açaí Tropical,Açaí,Fortaleza,131.1,61.0,1.0,Dinheiro,Entregue
4754,2026-02-18,11:57,Açaí Tropical,Açaí,Caucaia,86.38,16.0,4.0,Cartão de débito,Entregue
4755,2026-01-27,21:59,Açaí Tropical,Açaí,Eusébio,92.5,30.0,5.0,Dinheiro,Entregue
4756,2026-06-18,10:05,Sabor Nordestino,Brasileira,Fortaleza,125.68,33.0,5.0,Cartão de débito,Entregue
4757,2026-01-20,23:51,Burger House,Hambúrguer,Eusébio,171.89,58.0,3.0,Cartão de crédito,Cancelado
4758,2026-04-17,11:13,Tempero Cearense,Saudável,Caucaia,63.19,59.0,5.0,Dinheiro,Entregue
4759,2026-01-14,12:58,Churrasco & Cia,Churrasco,Fortaleza,176.14,32.0,2.0,Pix,Entregue
4760,2026-01-11,23:17,Açaí Tropical,Açaí,Fortaleza,30.26,50.0,1.0,Cartão de crédito,Cancelado
4761,2026-03-28,10:05,Churrasco & Cia,Churrasco,Eusébio,167.64,60.0,1.0,Pix,Entregue
4762,2026-06-10,16:03,Burger House,Hambúrguer,Maracanaú,85.0,64.0,2.0,Pix,Entregue
4763,2026-05-07,17:38,Tempero Cearense,Saudável,Maracanaú,27.95,35.0,3.0,Pix,Entregue
4764,2026-03-23,17:22,Sabor Nordestino,Brasileira,Caucaia,47.06,34.0,4.0,Pix,Entregue
4765,2026-04-10,19:56,Cantinho da Massa,Massas,Maracanaú,141.1,64.0,4.0,Pix,Entregue
4766,2026-01-28,21:33,Burger House,Hambúrguer,Maracanaú,144.35,21.0,1.0,Pix,Entregue
4767,2026-01-25,16:03,Churrasco & Cia,Churrasco,Fortaleza,171.56,51.0,4.0,Pix,Entregue
4768,2026-05-06,10:35,Burger House,Hambúrguer,Maracanaú,98.7,50.0,4.0,Pix,Entregue
4769,2026-03-09,14:46,Cantinho da Massa,Massas,Fortaleza,164.37,32.0,2.0,Pix,Entregue
4770,2026-04-14,17:50,Sabor Nordestino,Brasileira,Fortaleza,132.0,69.0,1.0,Cartão de crédito,Entregue
4771,2026-02-01,13:28,Tempero Cearense,Saudável,Eusébio,85.71,31.0,5.0,Dinheiro,Entregue
4772,2026-02-06,14:04,Tempero Cearense,Saudável,Fortaleza,67.17,70.0,1.0,Dinheiro,Cancelado
4773,2026-06-18,18:05,Açaí Tropical,Açaí,Fortaleza,27.05,49.0,1.0,Pix,Entregue
4774,2026-04-03,19:30,Burger House,Hambúrguer,Eusébio,115.35,56.0,4.0,Dinheiro,Entregue
4775,2026-01-27,20:03,Churrasco & Cia,Churrasco,Caucaia,39.44,44.0,1.0,Pix,Entregue
4776,2026-05-07,16:00,Pizza Express,Pizza,Maracanaú,75.66,22.0,5.0,Cartão de crédito,Entregue
4777,2026-04-25,17:35,Cantinho da Massa,Massas,Eusébio,101.1,38.0,3.0,Dinheiro,Entregue
4778,2026-05-16,20:27,Açaí Tropical,Açaí,Maracanaú,147.86,42.0,4.0,Dinheiro,Entregue
4779,2026-01-24,19:46,Burger House,Hambúrguer,Eusébio,108.52,29.0,3.0,Cartão de crédito,Entregue
4780,2026-01-03,20:37,Burger House,Hambúrguer,Fortaleza,77.98,43.0,2.0,Pix,Entregue
4781,2026-05-17,13:12,Tempero Cearense,Saudável,Maracanaú,165.85,32.0,1.0,Cartão de crédito,Entregue
4782,2026-01-12,15:37,Cantinho da Massa,Massas,Caucaia,130.09,55.0,4.0,Cartão de crédito,Entregue
4783,2026-06-21,22:10,Churrasco & Cia,Churrasco,Maracanaú,147.62,18.0,5.0,Cartão de débito,Entregue
4784,2026-01-04,23:35,Sabor Nordestino,Brasileira,Eusébio,77.23,67.0,1.0,Cartão de crédito,Entregue
4785,2026-06-16,12:45,Sabor Nordestino,Brasileira,Maracanaú,134.92,44.0,1.0,Cartão de débito,Entregue
4786,2026-03-28,19:22,Pizza Express,Pizza,Caucaia,39.72,43.0,4.0,Cartão de crédito,Entregue
4787,2026-04-16,12:36,Tempero Cearense,Saudável,Caucaia,106.67,40.0,2.0,Dinheiro,Entregue
4788,2026-01-14,12:49,Churrasco & Cia,Churrasco,Eusébio,176.93,39.0,5.0,Dinheiro,Entregue
4789,2026-02-06,22:03,Burger House,Hambúrguer,Eusébio,72.2,32.0,3.0,Cartão de crédito,Entregue
4790,2026-01-06,16:39,Cantinho da Massa,Massas,Fortaleza,118.01,50.0,4.0,Cartão de débito,Entregue
4791,2026-06-16,23:35,Açaí Tropical,Açaí,Fortaleza,150.76,49.0,2.0,Pix,Entregue
4792,2026-01-15,10:40,Sabor Nordestino,Brasileira,Maracanaú,82.32,49.0,3.0,Pix,Cancelado
4793,2026-03-03,23:45,Sushi Fortaleza,Sushi,Fortaleza,141.03,32.0,4.0,Cartão de crédito,Entregue
4794,2026-03-22,23:41,Tempero Cearense,Saudável,Fortaleza,133.43,53.0,4.0,Cartão de crédito,Entregue
4795,2026-05-25,23:54,Sushi Fortaleza,Sushi,Maracanaú,79.67,65.0,1.0,Pix,Entregue
4796,2026-06-06,10:40,Churrasco & Cia,Churrasco,Eusébio,29.23,45.0,1.0,Cartão de débito,Entregue
4797,2026-05-16,19:01,Burger House,Hambúrguer,Maracanaú,88.07,38.0,1.0,Cartão de débito,Entregue
4798,2026-01-13,15:58,Sabor Nordestino,Brasileira,Fortaleza,163.2,49.0,3.0,Dinheiro,Entregue
4799,2026-05-04,13:57,Sabor Nordestino,Brasileira,Caucaia,48.79,34.0,1.0,Dinheiro,Entregue
4800,2026-02-12,18:20,Sabor Nordestino,Brasileira,Maracanaú,46.21,35.0,2.0,Cartão de débito,Entregue
4801,2026-06-27,12:34,Churrasco & Cia,Churrasco,Fortaleza,71.14,38.0,1.0,Cartão de crédito,Entregue
4802,2026-02-10,14:29,Pizza Express,Pizza,Fortaleza,148.16,50.0,5.0,Dinheiro,Entregue
4803,2026-03-30,10:46,Churrasco & Cia,Churrasco,Fortaleza,53.32,70.0,5.0,Cartão de crédito,Entregue
4804,2026-06-12,14:05,Sabor Nordestino,Brasileira,Caucaia,139.79,67.0,3.0,Cartão de crédito,Entregue
4805,2026-01-01,17:16,Sabor Nordestino,Brasileira,Caucaia,137.6,38.0,1.0,Pix,Entregue
4806,2026-06-04,23:13,Sushi Fortaleza,Sushi,Eusébio,95.65,59.0,5.0,Cartão de débito,Entregue
4807,2026-04-08,18:36,Cantinho da Massa,Massas,Maracanaú,56.18,44.0,5.0,Cartão de débito,Entregue
4808,2026-02-08,20:23,Burger House,Hambúrguer,Eusébio,116.44,39.0,1.0,Pix,Entregue
4809,2026-04-16,22:02,Açaí Tropical,Açaí,Fortaleza,43.79,68.0,1.0,Cartão de débito,Entregue
4810,2026-06-06,23:19,Pizza Express,Pizza,Eusébio,123.23,49.0,1.0,Cartão de débito,Entregue
4811,2026-04-10,19:18,Sushi Fortaleza,Sushi,Maracanaú,67.6,42.0,3.0,Cartão de débito,Entregue
4812,2026-03-20,21:20,Cantinho da Massa,Massas,Caucaia,172.37,50.0,1.0,Pix,Entregue
4813,2026-05-20,19:20,Pizza Express,Pizza,Caucaia,81.04,29.0,1.0,Dinheiro,Entregue
4814,2026-05-29,17:56,Tempero Cearense,Saudável,Eusébio,58.38,58.0,1.0,Cartão de débito,Entregue
4815,2026-03-13,12:51,Sushi Fortaleza,Sushi,Eusébio,150.07,59.0,5.0,Cartão de débito,Entregue
4816,2026-05-26,16:00,Burger House,Hambúrguer,Caucaia,24.34,61.0,2.0,Dinheiro,Entregue
4817,2026-01-02,10:49,Cantinho da Massa,Massas,Eusébio,143.97,49.0,4.0,Dinheiro,Entregue
4818,2026-03-19,17:02,Açaí Tropical,Açaí,Eusébio,82.19,62.0,2.0,Dinheiro,Entregue
4819,2026-05-10,19:26,Tempero Cearense,Saudável,Eusébio,86.13,16.0,3.0,Cartão de débito,Cancelado
4820,2026-05-05,13:33,Sabor Nordestino,Brasileira,Eusébio,52.2,69.0,1.0,Dinheiro,Entregue
4821,2026-06-05,22:37,Burger House,Hambúrguer,Caucaia,94.26,18.0,4.0,Pix,Entregue
4822,2026-06-27,16:08,Pizza Express,Pizza,Fortaleza,110.15,57.0,4.0,Cartão de débito,Entregue
4823,2026-05-16,20:11,Pizza Express,Pizza,Maracanaú,107.11,51.0,4.0,Cartão de crédito,Entregue
4824,2026-04-13,23:50,Pizza Express,Pizza,Eusébio,97.81,18.0,3.0,Cartão de débito,Entregue
4825,2026-05-20,20:17,Tempero Cearense,Saudável,Caucaia,100.57,16.0,4.0,Cartão de crédito,Entregue
4826,2026-06-02,12:10,Cantinho da Massa,Massas,Fortaleza,126.53,54.0,4.0,Dinheiro,Entregue
4827,2026-02-01,10:35,Sabor Nordestino,Brasileira,Eusébio,62.3,61.0,1.0,Pix,Entregue
4828,2026-03-08,14:58,Açaí Tropical,Açaí,Fortaleza,171.06,66.0,3.0,Cartão de débito,Entregue
4829,2026-04-17,22:20,Tempero Cearense,Saudável,Maracanaú,166.56,55.0,2.0,Dinheiro,Entregue
4830,2026-01-26,13:04,Sabor Nordestino,Brasileira,Maracanaú,132.52,62.0,4.0,Pix,Entregue
4831,2026-06-13,19:56,Açaí Tropical,Açaí,Caucaia,55.61,16.0,5.0,Dinheiro,Entregue
4832,2026-01-03,23:44,Sushi Fortaleza,Sushi,Maracanaú,103.85,56.0,3.0,Cartão de débito,Entregue
4833,2026-02-02,16:47,Açaí Tropical,Açaí,Fortaleza,65.97,20.0,3.0,Pix,Entregue
4834,2026-06-12,11:15,Açaí Tropical,Açaí,Eusébio,134.3,33.0,2.0,Cartão de crédito,Entregue
4835,2026-06-21,15:24,Burger House,Hambúrguer,Caucaia,96.88,53.0,3.0,Pix,Entregue
4836,2026-01-29,17:34,Burger House,Hambúrguer,Maracanaú,56.17,66.0,1.0,Pix,Entregue
4837,2026-06-07,17:26,Tempero Cearense,Saudável,Eusébio,25.12,34.0,1.0,Dinheiro,Entregue
4838,2026-04-13,14:57,Sabor Nordestino,Brasileira,Fortaleza,73.13,43.0,3.0,Dinheiro,Cancelado
4839,2026-02-05,11:38,Açaí Tropical,Açaí,Caucaia,154.8,36.0,2.0,Pix,Entregue
4840,2026-06-19,23:19,Burger House,Hambúrguer,Caucaia,73.46,65.0,4.0,Dinheiro,Entregue
4841,2026-06-06,12:36,Sabor Nordestino,Brasileira,Maracanaú,45.92,60.0,4.0,Dinheiro,Entregue
4842,2026-01-12,16:42,Sabor Nordestino,Brasileira,Fortaleza,70.31,64.0,3.0,Cartão de crédito,Entregue
4843,2026-02-11,17:45,Sushi Fortaleza,Sushi,Maracanaú,127.35,48.0,2.0,Cartão de débito,Entregue
4844,2026-02-21,23:34,Tempero Cearense,Saudável,Eusébio,44.82,56.0,3.0,Dinheiro,Entregue
4845,2026-04-18,12:36,Tempero Cearense,Saudável,Maracanaú,177.27,18.0,2.0,Pix,Entregue
4846,2026-05-08,14:41,Sabor Nordestino,Brasileira,Caucaia,52.12,56.0,1.0,Pix,Entregue
4847,2026-05-29,12:26,Burger House,Hambúrguer,Maracanaú,57.09,38.0,1.0,Dinheiro,Entregue
4848,2026-01-20,12:52,Tempero Cearense,Saudável,Maracanaú,157.88,69.0,4.0,Cartão de crédito,Entregue
4849,2026-04-22,11:18,Sabor Nordestino,Brasileira,Fortaleza,21.02,53.0,1.0,Dinheiro,Entregue
4850,2026-06-20,19:55,Churrasco & Cia,Churrasco,Caucaia,74.37,34.0,2.0,Cartão de crédito,Entregue
4851,2026-05-02,18:55,Cantinho da Massa,Massas,Maracanaú,40.85,62.0,4.0,Pix,Entregue
4852,2026-06-16,21:10,Sabor Nordestino,Brasileira,Caucaia,48.94,60.0,2.0,Pix,Entregue
4853,2026-05-21,19:32,Açaí Tropical,Açaí,Eusébio,29.04,64.0,2.0,Cartão de débito,Entregue
4854,2026-04-12,15:52,Tempero Cearense,Saudável,Fortaleza,27.34,43.0,1.0,Dinheiro,Entregue
4855,2026-01-17,23:07,Açaí Tropical,Açaí,Fortaleza,54.14,31.0,1.0,Cartão de débito,Entregue
4856,2026-01-06,16:17,Burger House,Hambúrguer,Eusébio,176.6,41.0,3.0,Cartão de débito,Entregue
